fecha,segmento,subsegmento,cliente,fantasia,porcentaje_total,supervisor,promotor,ruta,grupos,origen
2026-08-10,VALUE,LATA,2674,XING WANG,0.18,,061 MISA,613 - VE 061 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,2676,ESPAÑA,0.18,,203 MISA,2033 - VE 203 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,2676,ESPAÑA,0.18,,203 MISA,2033 - VE 203 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,2683,AUTOSERVICIO LUNA,0.18,,203 MAVI,2032 - VE 203 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,2683,AUTOSERVICIO LUNA,0.18,,203 MAVI,2032 - VE 203 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,2733,AMANECER,0.1,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,2733,AMANECER,0.18,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,2764,CORRADI AUTOSERVICIO,0.18,,061 LUJU,611 - VE 061 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,2764,CORRADI AUTOSERVICIO,0.18,,061 LUJU,611 - VE 061 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,2822,EMPIRE,0.18,,061 LUJU,611 - VE 061 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,2822,EMPIRE,0.18,,061 LUJU,611 - VE 061 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,2965,LA PERGOLA,0.18,,061 LUJU,611 - VE 061 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,2965,LA PERGOLA,0.18,,061 LUJU,611 - VE 061 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,2968,CLEMENTE JUNIOR,0.1,,203 MAVI,2032 - VE 203 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,2968,CLEMENTE JUNIOR,0.18,,203 MAVI,2032 - VE 203 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3015,SUPER MAXI,0.18,,061 MISA,613 - VE 061 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3015,SUPER MAXI,0.18,,061 MISA,613 - VE 061 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3041,SUR AUTOSERVICIO,0.18,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3041,SUR AUTOSERVICIO,0.18,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3050,AUTOSERVICIO YENY,0.1,,203 LUJU,2031 - VE 203 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3050,AUTOSERVICIO YENY,0.18,,203 LUJU,2031 - VE 203 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3134,LA CARNICERIA,0.1,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3134,LA CARNICERIA,0.18,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3206,LA RONDA,0.18,,203 MISA,2033 - VE 203 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3206,LA RONDA,0.18,,203 MISA,2033 - VE 203 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3221,MENDOZA,0.1,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3221,MENDOZA,0.18,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3223,MUNDO DE SUR,0.18,,032 MAVI,322 - VE 032 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3223,MUNDO DE SUR,0.18,,032 MAVI,322 - VE 032 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3323,CMAL,0.18,,203 LUJU,2031 - VE 203 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3323,CMAL,0.18,,203 LUJU,2031 - VE 203 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3400,SUPER MAXI,0.1,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3400,SUPER MAXI,0.18,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3404,LUNA 2,0.1,,203 MAVI,2032 - VE 203 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3404,LUNA 2,0.18,,203 MAVI,2032 - VE 203 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3440,BAMBOO,0.18,,061 MISA,613 - VE 061 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3440,BAMBOO,0.18,,061 MISA,613 - VE 061 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3457,SUPER PRIMERO,0.1,,203 MAVI,2032 - VE 203 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3457,SUPER PRIMERO,0.18,,203 MAVI,2032 - VE 203 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3631,SUPER SUERTE,0.18,,061 MISA,613 - VE 061 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3631,SUPER SUERTE,0.18,,061 MISA,613 - VE 061 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3744,SUPER AMISTAD,0.1,,012 LUJU,121 - VE 012 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3744,SUPER AMISTAD,0.18,,012 LUJU,121 - VE 012 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3785,SUPER BELGRANO,0.18,,012 MISA,123 - VE 012 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3785,SUPER BELGRANO,0.18,,012 MISA,123 - VE 012 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3863,EL IMPERIO BOUTIQUE,0.18,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3863,EL IMPERIO BOUTIQUE,0.18,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3915,EL VIEJO ALMACEN,0.1,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3915,EL VIEJO ALMACEN,0.18,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3965,EL ORIGEN,0.18,,203 MISA,2033 - VE 203 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3965,EL ORIGEN,0.18,,203 MISA,2033 - VE 203 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,3992,ECO MARKET,0.18,,203 MAVI,2032 - VE 203 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,3992,ECO MARKET,0.18,,203 MAVI,2032 - VE 203 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,4260,BUENAS COMPRAS 2,0.18,,061 MISA,613 - VE 061 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,4260,BUENAS COMPRAS 2,0.18,,061 MISA,613 - VE 061 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,4337,LACTEOS DEL SUR,0.1,,061 MISA,613 - VE 061 MISA 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,4337,LACTEOS DEL SUR,0.18,,061 MISA,613 - VE 061 MISA 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,4551,FULL,0.1,,012 MAVI,122 - VE 012 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,4551,FULL,0.18,,012 MAVI,122 - VE 012 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,4788,ROCIO DEL VALLE 2,0.1,,081 MAVI,812 - VE 081 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,4788,ROCIO DEL VALLE 2,0.18,,081 MAVI,812 - VE 081 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,4975,ECOMARKET 2,0.18,,203 LUJU,2031 - VE 203 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3014 ADIC LITRO 1890 K-T DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,4975,ECOMARKET 2,0.18,,203 LUJU,2031 - VE 203 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3014 ADIC LITRO 1890 K-T DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5104,CLEMENTE,0.18,,203 MISA,2033 - VE 203 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,5104,CLEMENTE,0.18,,203 MISA,2033 - VE 203 MISA 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5192,SUPER UNION,0.18,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,5192,SUPER UNION,0.18,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5232,SÚPER SANCA,0.1,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,5232,SÚPER SANCA,0.18,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5369,SUPER SUERTE,0.1,,203 MAVI,2032 - VE 203 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,5369,SUPER SUERTE,0.18,,203 MAVI,2032 - VE 203 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5411,AUTOSERVICIO EXPRES,0.1,,203 LUJU,2031 - VE 203 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,5411,AUTOSERVICIO EXPRES,0.18,,203 LUJU,2031 - VE 203 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,891,ORIENTE,0.18,,061 LUJU,611 - VE 061 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,891,ORIENTE,0.18,,061 LUJU,611 - VE 061 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,916,SUPER FERIA,0.18,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,916,SUPER FERIA,0.18,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,921,DON LEON S A,0.18,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,921,DON LEON S A,0.18,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3015 ADIC 1890 LT AS DEL VALLE | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,927,EL TIBURON,0.1,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,927,EL TIBURON,0.18,,061 MAVI,612 - VE 061 MAVI 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,941,MAXI II,0.1,,061 MISA,613 - VE 061 MISA 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LATA,941,MAXI II,0.18,,061 MISA,613 - VE 061 MISA 11,105 ADICIONAL 1890 LATA SUR | 3035 EXTRA LITRO/LATA/LATON SUR AS | 3099 1890 LITRO AS SUR. | 3099 LATA 1890 AS SUR.,ERP 2026-08-10
2026-08-10,VALUE,LITRO,2651,LOS POLLOS HERMANOS,0.08,,032 LUJU,321 - VE 032 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3014 ADIC LITRO 1890 K-T DEL VALLE,ERP 2026-08-10
2026-08-10,VALUE,LATA,2651,LOS POLLOS HERMANOS,0.03,,032 LUJU,321 - VE 032 LUJU 11,105 ADICIONAL 1890 LATA SUR | 3014 ADIC LITRO 1890 K-T DEL VALLE,ERP 2026-08-10
